location,sample date,Water temperature,Dissolved oxygen,Ammonium,Nitrites,Nitrates,Orthophosphate-phosphorus,Total phosphorus,Calcium,Magnesium,Chlorides,Biochemical Oxygen,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),day,month,year
Busarakhan,28-May-14,20.0,9.68,0.38376,0.0581,2.0078,0.09617,0.193,61.543581386046505,27.316284417431195,58.59623255348837,1.92,31.516250000000003,5.725891089108911,28.0,5.0,2014.0
Busarakhan,28-Nov-07,9.0,6.3,1.2,0.005,2.18,0.033,0.242,54.4,28.4,62.0,2.0,35.9,5.1,28.0,11.0,2007.0
Busarakhan,28-Nov-15,4.8,9.96,0.087,0.012,1.41,0.009000000000000001,0.049,61.543581386046505,27.316284417431195,58.59623255348837,3.31,31.516250000000003,5.725891089108911,28.0,11.0,2015.0
Busarakhan,28-Nov-98,8.4,12.08,0.57,0.03,1.4,0.1,0.16,77.81,28.21,42.6,4.33,23.0,8.95,28.0,11.0,1998.0
Busarakhan,29-Apr-00,14.5,7.9,0.59,0.04,3.22,0.07,0.19,79.0,30.0,83.0,6.4,14.8,6.5,29.0,4.0,2000.0
Busarakhan,29-Apr-01,14.9,8.8,0.31,0.03,1.8,0.03,0.08,68.0,30.6,45.4,3.5,11.0,4.7,29.0,4.0,2001.0
Busarakhan,29-Apr-12,14.0,8.679910071942446,0.0963,0.0289,1.2746,0.01,0.057999999999999996,61.543581386046505,27.316284417431195,58.59623255348837,2.26,31.516250000000003,5.725891089108911,29.0,4.0,2012.0
Busarakhan,29-Apr-13,15.0,7.75,0.085,0.035,2.1,0.021,0.035,61.543581386046505,27.316284417431195,58.59623255348837,1.83,31.516250000000003,5.725891089108911,29.0,4.0,2013.0
Busarakhan,29-Jul-13,28.0,1.03,0.2836,0.0219,0.36838000000000004,0.038,0.038,61.543581386046505,27.316284417431195,58.59623255348837,9.84,44.28,9.8,29.0,7.0,2013.0
Busarakhan,29-Jun-11,23.0,7.34,0.685,0.026000000000000002,1.62,0.0,0.039,59.06,15.32,68.4,3.18,24.6,3.64,29.0,6.0,2011.0
Busarakhan,29-Mar-02,9.0,14.1,0.3,0.12,1.88,0.006999999999999999,0.03,73.5,39.8,61.8,5.3,24.0,6.0,29.0,3.0,2002.0
Busarakhan,29-May-05,22.0,7.0,0.035,0.045,1.59,0.013999999999999999,0.015,55.0,21.4,82.699997,1.57,31.516250000000003,3.6,29.0,5.0,2005.0
Busarakhan,29-Oct-10,11.0,9.1,0.059000000000000004,0.017,1.36,0.011000000000000001,0.055999999999999994,70.72,7.05,62.03,2.1,34.52,4.76,29.0,10.0,2010.0
Busarakhan,29-Oct-12,7.5,9.01,0.1748,0.0274,1.2543,0.0245,0.06,61.543581386046505,27.316284417431195,30.9,2.86,31.516250000000003,5.725891089108911,29.0,10.0,2012.0
Busarakhan,29-Oct-16,13.585618374558305,8.679910071942446,0.3662971328671329,0.03503048951048952,1.7123554195804196,0.04491713286713287,0.09700182481751825,61.543581386046505,27.316284417431195,58.59623255348837,2.9535483870967743,31.516250000000003,5.725891089108911,29.0,10.0,2016.0
Busarakhan,29-Oct-98,9.0,9.5,0.49,0.03,2.02,0.1,0.13,65.0,21.6,69.5,3.8,0.0,5.3,29.0,10.0,1998.0
Busarakhan,29-Sep-07,23.0,5.8,0.261,0.022000000000000002,1.55,0.055999999999999994,0.159,54.5,28.21,68.92,1.8,46.7,6.9,29.0,9.0,2007.0
Busarakhan,3-Aug-11,28.0,8.42,0.158,0.025,0.978,0.0,0.038,59.52,14.35,33.5,4.29,28.22,4.45,3.0,8.0,2011.0
Busarakhan,3-Dec-04,7.0,10.4,0.26,0.044000000000000004,1.89,0.031,0.162,43.2,38.1,27.5,3.3,28.5,5.1,3.0,12.0,2004.0
Busarakhan,3-Feb-08,0.0,8.5,0.96,0.0185,1.98,0.0188,0.09700182481751825,54.4,23.5,62.03,1.3,31.516250000000003,2.56,3.0,2.0,2008.0
Busarakhan,3-May-08,15.0,10.3,0.65,0.023,1.01,0.047,0.086,58.4,23.6,41.3,2.9,33.93,4.39,3.0,5.0,2008.0
Busarakhan,3-Nov-11,8.0,11.27,0.15,0.022000000000000002,1.83,0.036000000000000004,0.095,67.45,33.7,80.37,2.36,24.48,4.41,3.0,11.0,2011.0
Busarakhan,3-Sep-14,24.0,7.91,0.10764000000000001,0.0161,1.2787,0.0805,0.105,39.6,12.2,28.19,1.2,25.14,5.13,3.0,9.0,2014.0
Busarakhan,30-Aug-99,22.0,6.8,0.29,0.05,0.83,0.04,0.1,61.0,15.6,53.2,4.1,18.0,5.1,30.0,8.0,1999.0
Busarakhan,30-Dec-12,1.0,9.25,0.1127,0.0334,1.7515,0.0329,0.061,61.543581386046505,27.316284417431195,58.59623255348837,2.03,31.516250000000003,5.725891089108911,30.0,12.0,2012.0
Busarakhan,30-Jan-11,3.0,8.5,0.217,0.051,2.26,0.05,0.156,66.79,19.21,82.71,1.8,32.9,4.42,30.0,1.0,2011.0
Busarakhan,30-Jul-12,26.0,6.73,0.3061,0.1262,3.9279,0.0551,0.11,61.543581386046505,27.316284417431195,58.59623255348837,2.74,31.516250000000003,5.725891089108911,30.0,7.0,2012.0
Busarakhan,30-Jun-13,20.5,7.35,0.11800000000000001,0.042,2.497,0.037000000000000005,0.115,61.543581386046505,27.316284417431195,58.59623255348837,1.28,31.516250000000003,5.725891089108911,30.0,6.0,2013.0
Busarakhan,30-Mar-03,7.0,8.3,0.28,0.042,1.72,0.018000000000000002,0.028999999999999998,56.1,31.8,56.8,4.32,26.0,5.7,30.0,3.0,2003.0
Busarakhan,30-Mar-08,13.585618374558305,10.7,0.929,0.023,1.31,0.035,0.077,50.58,16.53,34.4,2.5,33.93,3.52,30.0,3.0,2008.0
Busarakhan,30-Mar-13,8.0,10.75,0.2,0.028999999999999998,2.122,0.0097,0.013000000000000001,61.543581386046505,27.316284417431195,58.59623255348837,3.0,31.516250000000003,5.725891089108911,30.0,3.0,2013.0
Busarakhan,30-May-04,13.585618374558305,6.5,0.282,0.049,1.46,0.081,0.09700182481751825,58.3,18.9,42.1,5.9,52.1,7.4,30.0,5.0,2004.0
Busarakhan,30-May-08,22.0,8.11,0.304,0.0307,0.273,0.005,0.079,52.6,27.02,57.6,4.22,24.12,5.44,30.0,5.0,2008.0
Busarakhan,30-May-14,13.585618374558305,8.679910071942446,0.3662971328671329,0.03503048951048952,1.7123554195804196,0.04491713286713287,0.09700182481751825,61.543581386046505,27.316284417431195,58.59623255348837,2.9535483870967743,31.516250000000003,5.725891089108911,30.0,5.0,2014.0
Busarakhan,30-Oct-09,14.0,9.1,0.204,0.016,1.45,0.049,0.059000000000000004,45.8,20.67,58.59623255348837,3.2,34.44,4.96,30.0,10.0,2009.0
Busarakhan,30-Oct-15,13.585618374558305,8.679910071942446,0.3662971328671329,0.03503048951048952,1.7123554195804196,0.04491713286713287,0.09700182481751825,61.543581386046505,27.316284417431195,58.59623255348837,2.9535483870967743,31.516250000000003,5.725891089108911,30.0,10.0,2015.0
Busarakhan,30-Sep-10,16.0,8.0,0.1,0.019,0.5489999999999999,0.01,0.023,55.02,23.83,41.1,1.9,29.52,3.06,30.0,9.0,2010.0
Busarakhan,30-Sep-16,13.585618374558305,8.679910071942446,0.3662971328671329,0.03503048951048952,1.7123554195804196,0.04491713286713287,0.09700182481751825,61.543581386046505,27.316284417431195,58.59623255348837,2.9535483870967743,31.516250000000003,5.725891089108911,30.0,9.0,2016.0
Busarakhan,31-Jan-15,1.0,13.1,0.196,0.040999999999999995,2.25,0.063,0.07400000000000001,61.543581386046505,27.316284417431195,58.59623255348837,2.26,31.516250000000003,5.725891089108911,31.0,1.0,2015.0
Busarakhan,31-Mar-01,6.0,12.0,0.24,0.02,2.5,0.06,0.09,83.2,38.4,48.2,3.6,20.0,5.2,31.0,3.0,2001.0
Busarakhan,31-May-06,13.0,8.1,0.672,0.084,0.858,0.027999999999999997,0.059000000000000004,57.8,27.4,47.3,2.9,31.516250000000003,4.4,31.0,5.0,2006.0
Busarakhan,31-May-12,22.0,8.36,0.1725,0.027999999999999997,1.182,0.1027,0.111,61.543581386046505,27.316284417431195,58.59623255348837,1.63,31.516250000000003,5.725891089108911,31.0,5.0,2012.0
Busarakhan,4-Dec-00,1.7,12.9,0.49,0.02,2.24,0.06,0.08,73.9,49.6,48.7,5.2,33.0,9.3,4.0,12.0,2000.0
Busarakhan,4-Feb-12,2.0,8.55,0.244,0.024,1.7628,0.0388,0.045,79.36,33.56,55.5,2.84,23.4,3.66,4.0,2.0,2012.0
Busarakhan,4-Feb-13,1.0,8.679910071942446,0.134,0.022000000000000002,1.939,0.026000000000000002,0.134,61.543581386046505,27.316284417431195,58.59623255348837,2.08,31.516250000000003,5.725891089108911,4.0,2.0,2013.0
Busarakhan,4-Nov-12,10.0,8.9,0.10800000000000001,0.034,1.7447,0.046,0.07200000000000001,56.51,11.43,29.6,1.99,29.76,5.67,4.0,11.0,2012.0
Busarakhan,4-Nov-13,11.5,10.38,0.113,0.016,0.965,0.055,0.068,50.09,28.2,59.83,1.22,28.92,5.71,4.0,11.0,2013.0
Busarakhan,4-Sep-04,22.0,6.4,0.217,0.036000000000000004,1.12,0.038,0.055,19.8,38.4,60.2,2.4,40.8,6.2,4.0,9.0,2004.0
Busarakhan,5-Dec-08,8.5,9.6,0.22399999999999998,0.01,0.795,0.073,0.0947,60.12,9.72,61.0,2.77,34.63,4.1,5.0,12.0,2008.0
Busarakhan,5-Jun-14,23.5,4.06,0.51636,0.0249,1.0188,0.0623,0.0658,67.4,11.9,50.9,7.0,25.46,7.4,5.0,6.0,2014.0
Busarakhan,6-Apr-14,11.98,7.2,0.18954000000000001,0.0201,1.4584,0.0137,0.044000000000000004,73.22,14.11,50.2,1.77,29.37,5.725891089108911,6.0,4.0,2014.0
Busarakhan,6-Dec-14,4.0,10.77,0.03588,0.0109,1.7881,0.07200000000000001,0.08800000000000001,83.6,7.1,39.66,1.04,19.68,3.11,6.0,12.0,2014.0
Busarakhan,6-Feb-16,3.0,11.8,0.45799999999999996,0.019,1.83,0.067,0.083,69.4,25.2,50.89,1.1,25.5,5.725891089108911,6.0,2.0,2016.0
Busarakhan,6-Jun-15,23.5,5.62,0.073,0.044000000000000004,2.02,0.107,0.122,58.6,15.4,33.51,4.22,25.27,5.725891089108911,6.0,6.0,2015.0
Busarakhan,6-Nov-04,13.585618374558305,8.679910071942446,0.3662971328671329,0.03503048951048952,1.7123554195804196,0.04491713286713287,0.09700182481751825,61.543581386046505,27.316284417431195,58.59623255348837,2.9535483870967743,31.516250000000003,5.725891089108911,6.0,11.0,2004.0
Busarakhan,6-Oct-06,17.0,6.8,4.0,0.099,1.97,0.276,0.5760000000000001,60.3,41.8,186.7,4.8,59.4,6.02,6.0,10.0,2006.0
Busarakhan,7-Oct-12,12.5,8.13,0.042,0.0119,1.1797,0.017,0.073,56.4,20.4,35.5,1.23,28.08,4.8,7.0,10.0,2012.0
Busarakhan,8-Apr-16,12.5,9.43,0.049,0.013999999999999999,1.8730000000000002,0.049,0.09300000000000001,46.0,53.6,133.43,4.3,31.74,5.725891089108911,8.0,4.0,2016.0
Busarakhan,8-Aug-13,27.5,7.71,0.037000000000000005,0.017,0.9059999999999999,0.016,0.021,50.5,30.6,62.5,3.6,29.52,3.93,8.0,8.0,2013.0
Busarakhan,8-Dec-11,10.5,9.87,0.07200000000000001,0.026000000000000002,1.25,0.027999999999999997,0.084,35.71,38.52,55.4,2.84,24.48,3.16,8.0,12.0,2011.0
Busarakhan,8-Dec-12,8.5,7.68,0.4025,0.0167,1.2837,0.0391,0.13,56.51,20.57,53.25,2.31,32.45,5.23,8.0,12.0,2012.0
Busarakhan,8-Dec-16,2.0,10.61,0.255,0.018000000000000002,1.649,0.063,0.07200000000000001,57.8,25.6,38.14,0.8,27.21,5.725891089108911,8.0,12.0,2016.0
Busarakhan,8-Oct-15,11.0,9.61,0.493,0.022000000000000002,1.84,0.069,0.113,66.8,17.0,153.56,2.3,27.15,4.29,8.0,10.0,2015.0
Busarakhan,9-Aug-14,30.0,6.34,0.2028,0.0079,0.6823,0.013040000000000001,0.07200000000000001,39.67,9.73,29.23,1.22,27.15,4.32,9.0,8.0,2014.0
Busarakhan,9-Aug-15,28.5,7.83,0.067,0.012,0.77,0.019,0.05,61.543581386046505,27.316284417431195,58.59623255348837,2.73,31.516250000000003,5.725891089108911,9.0,8.0,2015.0
Busarakhan,9-Dec-10,7.0,11.2,0.324,0.032,1.61,0.031,0.10099999999999999,58.94,23.83,68.9,2.3,28.08,3.68,9.0,12.0,2010.0
Busarakhan,9-Dec-13,3.0,11.23,0.106,0.024,1.0959999999999999,0.043,0.048,57.81,30.4,60.52,1.64,28.51,4.08,9.0,12.0,2013.0
Busarakhan,9-Dec-15,2.0,11.97,0.098,0.019,1.86,0.055999999999999994,0.057999999999999996,63.4,17.0,43.42,1.54,26.61,3.69,9.0,12.0,2015.0
Busarakhan,9-Oct-03,19.5,9.0,1.41,0.062,4.81,0.13699999999999998,0.27,28.3,36.9,43.9,6.8,42.0,27.0,9.0,10.0,2003.0
Busarakhan,9-Sep-15,19.0,7.68,0.054000000000000006,0.032,1.55,0.045,0.052000000000000005,61.543581386046505,27.316284417431195,31.96,1.63,27.21,4.98,9.0,9.0,2015.0
Busarakhan,9-Sep-16,24.5,7.87,0.061,0.008,0.995,0.035,0.057999999999999996,59.4,11.6,31.13,1.5,29.52,5.725891089108911,9.0,9.0,2016.0
Sakda,02-Sep-16,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,2.0,9.0,2016.0
Sakda,06-Sep-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,6.0,9.0,2014.0
Sakda,07-Feb-16,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,7.0,2.0,2016.0
Sakda,07-Nov-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,7.0,11.0,2014.0
Sakda,07-Sep-15,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,7.0,9.0,2015.0
Sakda,08-Apr-16,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,8.0,4.0,2016.0
Sakda,08-Aug-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,8.0,8.0,2014.0
Sakda,08-Aug-15,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,8.0,8.0,2015.0
Sakda,08-May-15,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,8.0,5.0,2015.0
Sakda,09-Jan-15,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,9.0,1.0,2015.0
Sakda,09-May-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,9.0,5.0,2014.0
Sakda,1-Apr-16,13.1,10.123333333333333,0.118,0.017333333333333336,1.836,0.062,0.108,61.18666666666667,13.133333333333333,24.42,1.9033333333333333,9.876666666666667,3.9233333333333333,1.0,4.0,2016.0
Sakda,1-Oct-16,17.133333333333336,8.093333333333334,0.0,0.015333333333333332,0.8663333333333334,0.053333333333333344,0.09899999999999999,59.050000000000004,8.753333333333332,18.316666666666666,0.5,12.37,3.58,1.0,10.0,2016.0
Sakda,1-Sep-12,22.46666666666667,7.083333333333333,0.0,0.02653333333333333,1.4456333333333333,0.04083333333333333,0.10999999999999999,47.199999999999996,20.933333333333334,29.833333333333332,2.0933333333333333,28.08,4.363333333333333,1.0,9.0,2012.0
Sakda,10-Aug-06,24.0,5.733333333333333,0.49266666666666675,0.012333333333333335,0.9653333333333333,0.031,0.11299999999999999,52.800000000000004,15.1,37.1,3.2000000000000006,20.0,3.366666666666667,10.0,8.0,2006.0
Sakda,10-Dec-15,5.733333333333334,11.603333333333333,0.122,0.015,1.1856666666666666,0.052,0.09566666666666668,59.85333333333333,14.753333333333336,21.439999999999998,4.753333333333334,7.896666666666666,5.946666666666666,10.0,12.0,2015.0
Sakda,10-Dec-98,6.5,8.793333333333335,0.12666666666666668,0.03,1.46,0.08,0.06666666666666667,56.333333333333336,18.8,28.95,1.4266666666666665,5.166666666666667,5.963333333333334,10.0,12.0,1998.0
Sakda,10-Feb-06,4.5,11.1,0.64,0.028999999999999998,2.1966666666666668,0.06833333333333334,0.14033333333333334,62.9,25.666666666666668,42.6,1.4666666666666668,22.145500000000002,3.4666666666666663,10.0,2.0,2006.0
Sakda,10-Feb-11,6.5,11.58,0.22266666666666665,0.035,2.0466666666666664,0.055,0.11766666666666666,60.24666666666667,19.863333333333333,34.4,2.45,30.399999999999995,4.54,10.0,2.0,2011.0
Sakda,10-Feb-13,1.5,10.966666666666667,0.06066666666666667,0.036666666666666674,2.1633333333333336,0.044000000000000004,0.055,52.74,15.966666666666667,27.560000000000002,0.0,24.48,2.9066666666666663,10.0,2.0,2013.0
Sakda,10-Jan-10,0.5,11.993333333333334,0.075,0.06266666666666666,1.08,0.055,0.126,57.25333333333333,20.103333333333335,35.5,3.456666666666667,27.88,4.386666666666667,10.0,1.0,2010.0
Sakda,10-Jan-16,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,10.0,1.0,2016.0
Sakda,10-Jul-04,26.0,6.566666666666666,0.12,0.085,1.099,0.11133333333333333,0.09411435185185184,33.93333333333333,32.46666666666666,33.8,1.9000000000000001,35.666666666666664,7.066666666666666,10.0,7.0,2004.0
Sakda,10-Jul-15,24.233333333333334,5.866666666666667,0.12933333333333333,0.015666666666666666,1.4588240789473685,0.06233333333333333,0.10066666666666667,55.31,8.913333333333334,19.48,1.6633333333333333,16.16,6.16,10.0,7.0,2015.0
Sakda,10-Jun-05,26.0,7.233333333333333,0.21666666666666667,0.09899999999999999,1.6366666666666667,0.09433333333333334,0.09411435185185184,52.333333333333336,25.39999933333333,34.400002,3.3333333333333335,22.145500000000002,4.366287878787879,10.0,6.0,2005.0
Sakda,10-Mar-11,7.0,11.74,0.123,0.02033333333333333,1.8633333333333333,0.003666666666666667,0.055999999999999994,58.36333333333332,12.646666666666667,34.4,3.1633333333333336,24.363333333333333,4.25,10.0,3.0,2011.0
Sakda,10-Mar-13,3.7999999999999994,11.300000000000002,0.14433333333333334,0.023000000000000003,2.296666666666667,0.04666666666666667,0.08166666666666667,70.24333333333334,14.506666666666666,34.04333333333333,3.533333333333333,24.48,3.6733333333333333,10.0,3.0,2013.0
Sakda,10-May-07,15.5,7.366666666666667,0.07466666666666667,0.034999999999999996,0.9476666666666668,0.016999999999999998,0.14233333333333334,42.666666666666664,21.03333333333333,27.5,1.0333333333333334,26.03333333333333,4.2,10.0,5.0,2007.0
Sakda,10-Nov-07,9.5,9.703333333333333,0.393,0.012666666666666666,1.6966666666666665,0.017033333333333334,0.15,38.9,34.4,27.5,3.67,33.86666666666667,4.2,10.0,11.0,2007.0
Sakda,10-Nov-10,12.6,9.29,0.246,0.019333333333333334,1.7366666666666666,0.011000000000000001,0.06533333333333334,58.93666666666667,11.92,34.4,4.276666666666666,23.399999999999995,4.543333333333333,10.0,11.0,2010.0
Sakda,10-Nov-16,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,10.0,11.0,2016.0
Sakda,11-Apr-08,11.0,9.153333333333334,0.37000000000000005,0.03256666666666667,2.413333333333333,0.056,0.11366666666666665,57.1,18.066666666666666,38.99999999999999,2.94,34.02,5.116666666666666,11.0,4.0,2008.0
Sakda,11-Apr-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,11.0,4.0,2014.0
Sakda,11-Aug-07,24.5,7.5299999999999985,0.06433333333333334,0.015866666666666668,2.5,0.058,0.16233333333333333,53.1,18.833333333333332,28.8,1.4933333333333334,39.199999999999996,4.073333333333333,11.0,8.0,2007.0
Sakda,11-Aug-11,25.0,8.82104633781764,0.19699999999999998,0.021333333333333333,1.1500000000000001,0.027333333333333334,0.043333333333333335,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,11.0,8.0,2011.0
Sakda,11-Dec-04,3.5,10.799999999999999,0.074,0.04533333333333334,1.8500000000000003,0.043000000000000003,0.09599999999999999,39.233333333333334,28.46666666666667,27.5,1.3,22.145500000000002,3.3333333333333335,11.0,12.0,2004.0
Sakda,11-Dec-10,7.0,10.626666666666667,0.11966666666666666,0.03133333333333333,1.6766666666666667,0.017666666666666667,0.057666666666666665,60.24666666666667,18.233333333333334,34.4,2.063333333333333,23.399999999999995,3.4133333333333336,11.0,12.0,2010.0
Sakda,11-Dec-14,6.0,11.073333333333332,0.15158000000000002,0.0179,1.3326466666666668,0.0241,0.063,52.36666666666667,14.910000000000002,23.5,1.2066666666666668,6.95,3.4266666666666663,11.0,12.0,2014.0
Sakda,11-Feb-05,0.5,11.799999999999999,0.028999999999999998,0.016,2.39,0.07466666666666667,0.153,55.266664666666664,22.100000000000005,35.5,4.433333333333334,22.145500000000002,5.466666666666666,11.0,2.0,2005.0
Sakda,11-Feb-12,1.0,11.133333333333333,0.15383333333333335,0.021766666666666667,1.6837,0.051833333333333335,0.06999999999999999,56.873333333333335,14.51,40.701156172672675,2.0,18.72,3.1633333333333336,11.0,2.0,2012.0
Sakda,11-Feb-16,1.5,12.506666666666668,0.17600000000000002,0.02033333333333333,1.4366666666666665,0.055333333333333325,0.08833333333333333,69.81666666666668,10.426666666666668,26.22,1.9433333333333334,7.52,4.58,11.0,2.0,2016.0
Sakda,11-Jan-07,5.0,10.4,0.2866666666666667,0.022033333333333335,1.8499999999999999,0.05466666666666667,0.09533333333333334,58.76666666666666,25.066666666666666,32.1,1.3999999999999997,26.599999999999998,3.6999999999999997,11.0,1.0,2007.0
Sakda,11-Jan-13,1.2,10.5,0.2806666666666667,0.023333333333333334,1.8233333333333333,0.082,0.12233333333333334,53.73333333333333,17.46666666666667,33.13333333333333,3.033333333333333,24.959999999999997,3.36,11.0,1.0,2013.0
Sakda,11-Jul-08,24.0,6.19,0.13933333333333334,0.08233333333333333,0.6813333333333333,0.009333333333333332,0.166,43.20000000000001,19.07,29.100000000000005,0.0,33.73,2.9333333333333336,11.0,7.0,2008.0
Sakda,11-Jul-09,24.0,7.94,0.4286666666666667,0.016,0.7163333333333334,0.022000000000000002,0.034,60.97,17.83666666666667,36.9,1.5933333333333335,23.016666666666666,2.99,11.0,7.0,2009.0
Sakda,11-Jul-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,11.0,7.0,2014.0
Sakda,11-Jul-15,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,11.0,7.0,2015.0
Sakda,11-Jun-16,21.766666666666666,6.88,0.078,0.0030000000000000005,0.7116666666666666,0.0,0.08800000000000001,51.833333333333336,13.133333333333333,17.52333333333333,1.63,21.98,4.2,11.0,6.0,2016.0
Sakda,11-Mar-05,3.0,11.866666666666667,0.12166666666666669,0.025666666666666667,1.9833333333333334,0.06133333333333333,0.08066666666666666,63.36666499999999,22.900000000000002,47.333333333333336,2.766666666666667,22.145500000000002,5.3,11.0,3.0,2005.0
Sakda,11-Mar-12,3.233333333333333,10.9,0.40713333333333335,0.026166666666666668,1.8886,0.0,0.07733333333333334,50.26,20.099999999999998,31.8,2.6999999999999997,18.45,3.106666666666667,11.0,3.0,2012.0
Sakda,11-Mar-16,6.400000000000001,11.19,0.14766666666666664,0.018333333333333337,1.406666666666667,0.041666666666666664,0.11066666666666668,60.120000000000005,8.590000000000002,27.30666666666667,2.1799999999999997,13.85,4.283333333333332,11.0,3.0,2016.0
Sakda,11-May-06,17.0,7.166666666666667,0.264,0.02266666666666667,1.0566666666666666,0.12866666666666668,0.134,63.300000000000004,25.0,31.53333333333333,1.5999999999999999,22.145500000000002,4.266666666666667,11.0,5.0,2006.0
Sakda,11-Nov-05,8.5,10.299999999999999,0.23833333333333337,0.04733333333333334,0.6856666666666666,0.06699999999999999,0.28099999999999997,35.10000133333333,32.30000066666667,51.533334333333336,1.7333333333333332,22.145500000000002,3.1,11.0,11.0,2005.0
Sakda,11-Nov-11,11.5,10.0,0.105,0.02366666666666667,1.4266666666666667,0.036000000000000004,0.09699999999999999,58.196666666666665,15.24,26.546666666666667,0.0,18.72,2.5533333333333332,11.0,11.0,2011.0
Sakda,12-Apr-07,11.0,9.333333333333334,0.08533333333333333,0.025333333333333336,1.9366666666666668,0.026333333333333337,0.105,40.1,27.46666666666667,34.4,2.6999999999999997,25.766666666666666,5.066666666666666,12.0,4.0,2007.0
Sakda,12-Aug-05,23.5,6.033333333333334,0.18100000000000002,0.13999999999999999,1.1900000000000002,0.12933333333333333,0.171,46.666666666666664,18.599999999999998,73.366666,2.1333333333333333,22.145500000000002,3.3666666666666667,12.0,8.0,2005.0
Sakda,12-Dec-08,7.5,10.263333333333334,0.2788,0.15493333333333334,0.6048666666666667,0.07983333333333333,0.0981,60.12,23.51,30.5,2.823333333333333,27.94666666666667,3.3666666666666667,12.0,12.0,2008.0
Sakda,12-Dec-14,14.23411851851852,8.82104633781764,0.26433935953420673,0.03628852983988355,1.4588240789473685,0.041906418128654976,0.09411435185185184,54.099457006033184,19.06716441025641,40.701156172672675,2.297481146304676,22.145500000000002,4.366287878787879,12.0,12.0,2014.0
